Quarter,GameClock,EventId,Who has the ball,Who will now have the ball,Home_event,Away_event,Player1,Player1_team_id,Player2,Player2_team_id,Player3,Player3_team_id
3,157.0,2,0,0,MISS Joseph 3' Driving Layup,,202709,1610612761,0,,0,
3,157.0,4,0,0,Biyombo REBOUND (Off:2 Def:4),,202687,1610612761,0,,0,
3,154.0,2,0,1,MISS Biyombo 2' Putback Layup,Zeller BLOCK (3 BLK),202687,1610612761,0,,203469,1610612766
3,153.0,4,1,1,,Walker REBOUND (Off:0 Def:3),202689,1610612766,0,,0,
3,143.0,5,1,0,,Batum Out of Bounds - Bad Pass Turnover Turnover (P3.T7),201587,1610612766,0,,0,
3,131.0,2,0,0,MISS DeRozan 10' Pullup Jump Shot,,201942,1610612761,0,,0,
3,131.0,4,0,0,Patterson REBOUND (Off:1 Def:0),,202335,1610612761,0,,0,
3,120.0,2,0,0,MISS Patterson 4' Jump Shot,,202335,1610612761,0,,0,
3,120.0,4,0,0,Patterson REBOUND (Off:2 Def:0),,202335,1610612761,0,,0,
3,120.0,2,0,1,MISS Joseph 2' Driving Layup,,202709,1610612761,0,,0,
3,119.0,4,1,1,,Zeller REBOUND (Off:4 Def:4),203469,1610612766,0,,0,
3,102.0,6,-1,1,DeRozan P.FOUL (P2.PN) (M.Boland),,201942,1610612761,201587,1610612766,0,
3,102.0,6,-1,1,DeRozan T.FOUL (P2.PN) (M.Davis),,201942,1610612761,0,,0,
3,102.0,3,1,0,,MISS Batum Free Throw Technical,201587,1610612766,0,,0,
3,102.0,4,1,1,,Hornets Rebound,1610612766,,0,,0,
3,102.0,3,1,1,,Batum Free Throw 1 of 2 (13 PTS),201587,1610612766,0,,0,
3,102.0,3,1,0,,Batum Free Throw 2 of 2 (14 PTS),201587,1610612766,0,,0,
3,89.0,2,0,0,MISS Ross  3PT Jump Shot,,203082,1610612761,0,,0,
3,89.0,4,0,0,RAPTORS Rebound,,1610612761,,0,,0,
3,89.0,6,-1,0,,Batum L.B.FOUL (P1.T3) (M.Boland),201587,1610612766,202687,1610612761,0,
3,80.0,5,0,1,Biyombo Out of Bounds Lost Ball Turnover (P2.T8),,202687,1610612761,0,,0,
3,63.0,1,1,0,,Kaminsky 6' Pullup Jump Shot (11 PTS),1626163,1610612766,0,,0,
3,46.0,1,0,1,Patterson 24' 3PT Jump Shot (8 PTS) (Joseph 3 AST),,202335,1610612761,202709,1610612761,0,
3,32.0,2,1,0,,MISS Roberts 24' 3PT Jump Shot,203148,1610612766,0,,0,
3,32.0,4,0,0,Patterson REBOUND (Off:2 Def:1),,202335,1610612761,0,,0,
3,12.0,2,0,1,MISS Ross 25' 3PT Jump Shot,,203082,1610612761,0,,0,
3,11.0,4,1,1,,Lamb REBOUND (Off:1 Def:3),203087,1610612766,0,,0,
3,1.0,1,1,0,,Roberts 2' Driving Layup (8 PTS),203148,1610612766,0,,0,
4,707.0,1,0,1,Patterson 24' 3PT Jump Shot (11 PTS) (Lowry 9 AST),,202335,1610612761,200768,1610612761,0,
4,686.0,2,0,1,Biyombo BLOCK (3 BLK),MISS Hansbrough 4' Cutting Layup Shot,201946,1610612766,0,,202687,1610612761
4,686.0,4,1,1,,Hornets Rebound,1610612766,,0,,0,
4,682.0,2,1,1,,MISS Lamb 2' Alley Oop Dunk,203087,1610612766,0,,0,
4,682.0,4,1,1,,Roberts REBOUND (Off:1 Def:1),203148,1610612766,0,,0,
4,678.0,2,1,0,,MISS Roberts 25' 3PT Jump Shot,203148,1610612766,0,,0,
4,677.0,4,0,0,Patterson REBOUND (Off:2 Def:2),,202335,1610612761,0,,0,
4,671.0,2,0,0,MISS Ross 20' Jump Shot,,203082,1610612761,0,,0,
4,671.0,4,0,0,RAPTORS Rebound,,1610612761,,0,,0,
4,671.0,6,-1,0,,Hansbrough L.B.FOUL (P2.T1) (M.Boland),201946,1610612766,202687,1610612761,0,
4,663.0,6,-1,0,,Kaminsky S.FOUL (P3.T2) (S.Corbin),1626163,1610612766,202687,1610612761,0,
4,663.0,3,0,0,Biyombo Free Throw 1 of 2 (3 PTS),,202687,1610612761,0,,0,
4,663.0,3,0,1,Biyombo Free Throw 2 of 2 (4 PTS),,202687,1610612761,0,,0,
4,645.0,2,1,0,,MISS Kaminsky 24' 3PT Jump Shot,1626163,1610612766,0,,0,
4,644.0,4,0,0,Ross REBOUND (Off:0 Def:1),,203082,1610612761,0,,0,
4,639.0,5,0,1,Lowry Out of Bounds - Bad Pass Turnover Turnover (P4.T9),,200768,1610612761,0,,0,
4,631.0,6,-1,0,,Batum OFF.Foul (P2) (S.Corbin),201587,1610612766,203082,1610612761,0,
4,631.0,5,1,0,,Batum Foul Turnover (P4.T8),201587,1610612766,0,,0,
4,620.0,1,0,1,Patterson 25' 3PT Jump Shot (14 PTS) (Joseph 4 AST),,202335,1610612761,202709,1610612761,0,
4,604.0,5,1,0,,Hansbrough Traveling Turnover (P1.T9),201946,1610612766,0,,0,
4,588.0,5,0,1,Patterson Lost Ball Turnover (P1.T10),Kaminsky STEAL (2 STL),202335,1610612761,1626163,1610612766,0,
4,582.0,1,1,0,,Kaminsky 2' Running Finger Roll Layup (13 PTS),1626163,1610612766,0,,0,
4,572.0,5,0,1,Lowry Lost Ball Turnover (P5.T11),Kaminsky STEAL (3 STL),200768,1610612761,1626163,1610612766,0,
4,557.0,2,1,0,,MISS Batum 16' Turnaround Jump Shot,201587,1610612766,0,,0,
4,556.0,4,0,0,Patterson REBOUND (Off:2 Def:3),,202335,1610612761,0,,0,
4,546.0,1,0,1,Biyombo 2' Jump Shot (6 PTS) (Patterson 1 AST),,202687,1610612761,202335,1610612761,0,
4,530.0,2,1,0,,MISS Kaminsky 8' Turnaround Jump Shot,1626163,1610612766,0,,0,
4,530.0,4,0,0,Biyombo REBOUND (Off:2 Def:5),,202687,1610612761,0,,0,
4,516.0,2,0,0,MISS Ross 21' Pullup Jump Shot,,203082,1610612761,0,,0,
4,516.0,4,0,0,RAPTORS Rebound,,1610612761,,0,,0,
4,516.0,6,-1,0,,Hansbrough L.B.FOUL (P3.T3) (S.Corbin),201946,1610612766,202687,1610612761,0,
4,510.0,1,0,1,Lowry 25' 3PT Jump Shot (11 PTS) (Joseph 5 AST),,200768,1610612761,202709,1610612761,0,
4,481.0,1,1,0,,Walker 14' Pullup Jump Shot (18 PTS),202689,1610612766,0,,0,
4,466.0,1,0,1,Lowry 1' Driving Layup (13 PTS),,200768,1610612761,0,,0,
4,457.0,6,-1,1,Patterson P.FOUL (P2.T1) (M.Boland),,202335,1610612761,203087,1610612766,0,
4,449.0,2,1,0,,MISS Walker 16' Driving Floating Jump Shot,202689,1610612766,0,,0,
4,449.0,4,0,0,Ross REBOUND (Off:0 Def:2),,203082,1610612761,0,,0,
4,439.0,5,0,1,Biyombo 3 Second Violation Turnover (P3.T12),,202687,1610612761,0,,0,
4,427.0,6,-1,1,Patterson P.FOUL (P3.T2) (M.Boland),,202335,1610612761,1626163,1610612766,0,
4,427.0,7,-1,1,RAPTORS Violation: Delay of game Violation,,1610612761,,0,,0,
4,414.0,2,1,0,,MISS Lamb 2' Driving Bank Hook Shot,203087,1610612766,0,,0,
4,414.0,4,0,0,Ross REBOUND (Off:0 Def:3),,203082,1610612761,0,,0,
4,402.0,2,0,1,MISS Lowry  3PT Jump Shot,,200768,1610612761,0,,0,
4,401.0,4,1,1,,Lamb REBOUND (Off:1 Def:4),203087,1610612766,0,,0,
4,393.0,2,1,0,,MISS Lamb 24' 3PT Pullup Bank Shot,203087,1610612766,0,,0,
4,392.0,4,0,0,Patterson REBOUND (Off:2 Def:4),,202335,1610612761,0,,0,
4,382.0,2,0,0,MISS Lowry 5' Driving Hook Shot,,200768,1610612761,0,,0,
4,382.0,4,0,0,Ross REBOUND (Off:1 Def:3),,203082,1610612761,0,,0,
4,375.0,1,0,1,Ross 26' 3PT Jump Shot (6 PTS) (Joseph 6 AST),,203082,1610612761,202709,1610612761,0,
4,356.0,6,-1,1,Biyombo Shooting Block Foul (P1.T3) (S.Corbin),,202687,1610612761,101107,1610612766,0,
4,356.0,3,1,1,,Williams Free Throw 1 of 2 (10 PTS),101107,1610612766,0,,0,
4,356.0,3,1,0,,Williams Free Throw 2 of 2 (11 PTS),101107,1610612766,0,,0,
4,344.0,1,0,1,Ross  Driving Dunk (8 PTS) (Lowry 10 AST),,203082,1610612761,200768,1610612761,0,
4,315.0,1,1,0,,Williams 25' 3PT Jump Shot (14 PTS) (Batum 6 AST),101107,1610612766,201587,1610612766,0,
4,294.0,2,0,1,MISS Ross 24' 3PT Jump Shot,,203082,1610612761,0,,0,
4,294.0,4,1,1,,Batum REBOUND (Off:0 Def:3),201587,1610612766,0,,0,
4,285.0,1,1,0,,Williams 24' 3PT Jump Shot (17 PTS) (Batum 7 AST),101107,1610612766,201587,1610612766,0,
4,259.0,2,0,1,MISS DeRozan 8' Driving Floating Jump Shot,,201942,1610612761,0,,0,
4,258.0,4,1,1,,Zeller REBOUND (Off:4 Def:5),203469,1610612766,0,,0,
4,247.0,2,1,1,,MISS Williams 24' 3PT Jump Bank Shot,101107,1610612766,0,,0,
4,246.0,4,1,1,,Lamb REBOUND (Off:2 Def:4),203087,1610612766,0,,0,
4,243.0,6,-1,1,Lowry P.FOUL (P4.T4) (M.Boland),,200768,1610612761,101107,1610612766,0,
4,220.0,2,1,0,,MISS Walker 18' Pullup Jump Shot,202689,1610612766,0,,0,
4,220.0,4,0,0,Biyombo REBOUND (Off:2 Def:6),,202687,1610612761,0,,0,
4,208.0,1,0,1,Lowry 24' 3PT Step Back Jump Shot (16 PTS),,200768,1610612761,0,,0,
4,185.0,2,1,0,,MISS Lamb 16' Driving Floating Jump Shot,203087,1610612766,0,,0,
4,184.0,4,0,0,Biyombo REBOUND (Off:2 Def:7),,202687,1610612761,0,,0,
4,174.0,1,0,1,Carroll 24' 3PT Jump Shot (14 PTS) (Lowry 11 AST),,201960,1610612761,200768,1610612761,0,
4,149.0,2,1,0,,MISS Williams 17' Turnaround Fadeaway Shot,101107,1610612766,0,,0,
4,149.0,4,0,0,Biyombo REBOUND (Off:2 Def:8),,202687,1610612761,0,,0,
4,131.0,5,0,1,Lowry Lost Ball Turnover (P6.T13),Walker STEAL (4 STL),200768,1610612761,202689,1610612766,0,
4,122.0,5,1,0,Carroll STEAL (2 STL),Walker Bad Pass Turnover (P2.T10),202689,1610612766,201960,1610612761,0,
4,116.0,2,0,1,MISS Carroll 24' 3PT Running Jump Shot,,201960,1610612761,0,,0,
4,114.0,4,1,1,,Batum REBOUND (Off:0 Def:4),201587,1610612766,0,,0,
4,103.0,2,1,0,,MISS Lamb 25' 3PT Pullup Jump Shot,203087,1610612766,0,,0,
4,102.0,4,0,0,Ross REBOUND (Off:1 Def:4),,203082,1610612761,0,,0,
4,81.0,2,0,1,MISS Lowry 15' Turnaround Fadeaway Shot,,200768,1610612761,0,,0,
4,80.0,4,1,1,,Hornets Rebound,1610612766,,0,,0,
4,69.0,2,0,0,Biyombo BLOCK (4 BLK),MISS Walker 2' Driving Floating Jump Shot,202689,1610612766,0,,202687,1610612761
4,68.0,4,0,0,Biyombo REBOUND (Off:2 Def:9),,202687,1610612761,0,,0,
4,49.0,2,0,0,MISS DeRozan 6' Driving Floating Jump Shot,,201942,1610612761,0,,0,
4,48.0,4,0,0,Valanciunas REBOUND (Off:7 Def:5),,202685,1610612761,0,,0,
4,46.0,2,0,1,MISS Valanciunas 2' Tip Layup Shot,,202685,1610612761,0,,0,
4,45.0,4,1,1,,Walker REBOUND (Off:0 Def:4),202689,1610612766,0,,0,
4,41.0,5,1,0,Lowry STEAL (2 STL),Batum Bad Pass Turnover (P5.T11),201587,1610612766,200768,1610612761,0,
4,30.0,6,-1,0,,Kaminsky P.FOUL (P4.T4) (M.Boland),1626163,1610612766,200768,1610612761,0,
4,29.0,6,-1,0,,Williams P.FOUL (P2.PN) (M.Boland),101107,1610612766,201942,1610612761,0,
4,29.0,3,0,0,DeRozan Free Throw 1 of 2 (22 PTS),,201942,1610612761,0,,0,
4,29.0,3,0,1,DeRozan Free Throw 2 of 2 (23 PTS),,201942,1610612761,0,,0,
4,18.0,2,1,0,,MISS Walker 25' 3PT Pullup Jump Shot,202689,1610612766,0,,0,
4,18.0,4,0,0,Lowry REBOUND (Off:3 Def:3),,200768,1610612761,0,,0,
4,16.0,6,-1,0,,Walker P.FOUL (P1.PN) (M.Boland),202689,1610612766,200768,1610612761,0,
4,16.0,3,0,0,Lowry Free Throw 1 of 2 (17 PTS),,200768,1610612761,0,,0,
4,16.0,3,0,1,Lowry Free Throw 2 of 2 (18 PTS),,200768,1610612761,0,,0,
4,6.0,2,1,0,,MISS Hairston 25' 3PT Jump Shot,203798,1610612766,0,,0,
4,4.0,4,0,0,Ross REBOUND (Off:1 Def:5),,203082,1610612761,0,,0,
